Date,RIC,Currency,Price to Earning,0
2018-08-10,VATN.S,CHF,13.596176107,
2018-08-13,BFT.WA,PLN,26.049262955,
2018-08-13,HOCM.L,GBp,26.3312609634173,
2018-08-13,PIRC.MI,EUR,14.884158164,
2018-08-13,VATN.S,CHF,13.471440546,
2018-08-14,BFT.WA,PLN,26.103532253,
2018-08-14,HOCM.L,GBp,25.7249396598389,
2018-08-14,PIRC.MI,EUR,14.927243885,
2018-08-14,VATN.S,CHF,14.095118349,
2018-08-15,HOCM.L,GBp,32.5818670773375,
2018-08-15,VATN.S,CHF,13.87059434,
2018-08-16,BFT.WA,PLN,25.66937787,
2018-08-16,HOCM.L,GBp,34.5749854363611,
2018-08-16,PIRC.MI,EUR,14.958578955,
2018-08-16,VATN.S,CHF,13.970382788,
2018-08-17,BFT.WA,PLN,25.940724359,
2018-08-17,HOCM.L,GBp,35.1182490806918,
2018-08-17,PIRC.MI,EUR,14.888075047,
2018-08-17,VATN.S,CHF,13.720911667,
2018-08-20,BFT.WA,PLN,25.506569977,
2018-08-20,HOCM.L,GBp,35.6493903436676,
2018-08-20,PIRC.MI,EUR,14.841072443,
2018-08-20,VATN.S,CHF,13.745858779,
2018-08-21,BFT.WA,PLN,25.506569977,
2018-08-21,HOCM.L,GBp,36.2930463301757,
2018-08-21,PIRC.MI,EUR,14.88024128,
2018-08-21,VATN.S,CHF,13.845647228,
2018-08-22,BFT.WA,PLN,25.777916466,
2018-08-22,HOCM.L,GBp,36.8209425138877,
2018-08-22,PIRC.MI,EUR,14.198703511,
2018-08-22,VATN.S,CHF,13.770805892,
2018-08-23,BFT.WA,PLN,27.094351934,
2018-08-23,HOCM.L,GBp,35.5363855470825,
2018-08-23,PIRC.MI,EUR,14.414132116,
2018-08-23,VATN.S,CHF,13.745858779,
2018-08-24,BFT.WA,PLN,27.315530317,
2018-08-24,HOCM.L,GBp,36.5312550089057,
2018-08-24,PIRC.MI,EUR,14.014609976,
2018-08-24,VATN.S,CHF,13.695964555,
2018-08-27,BFT.WA,PLN,27.370824912,
2018-08-27,PIRC.MI,EUR,14.073363232,
2018-08-27,VATN.S,CHF,13.720911667,
2018-08-28,BFT.WA,PLN,27.370824912,
2018-08-28,HOCM.L,GBp,36.9780780164545,
2018-08-28,PIRC.MI,EUR,14.222204814,
2018-08-28,VATN.S,CHF,13.720911667,
2018-08-29,BFT.WA,PLN,27.647297891,
2018-08-29,HOCM.L,GBp,36.5109448007062,
2018-08-29,PIRC.MI,EUR,14.198703511,
2018-08-29,VATN.S,CHF,13.87059434,
2018-08-30,BFT.WA,PLN,27.592003296,
2018-08-30,HOCM.L,GBp,35.6127642850822,
2018-08-30,PIRC.MI,EUR,14.249623,
2018-08-30,VATN.S,CHF,13.820700116,
2018-08-31,BFT.WA,PLN,27.370824912,
2018-08-31,HOCM.L,GBp,35.3303747334606,
2018-08-31,PIRC.MI,EUR,13.58766965,
2018-08-31,VATN.S,CHF,13.87059434,
2018-09-03,BFT.WA,PLN,26.264932997,
2018-09-03,HOCM.L,GBp,34.6758075964043,
2018-09-03,PIRC.MI,EUR,13.438828068,
2018-09-03,VATN.S,CHF,14.194906798,
2018-09-04,BFT.WA,PLN,25.767281635,
2018-09-04,HOCM.L,GBp,33.6575793497657,
2018-09-04,PIRC.MI,EUR,13.568085231,
2018-09-04,VATN.S,CHF,13.970382788,
2018-09-05,BFT.WA,PLN,25.767281635,
2018-09-05,HOCM.L,GBp,33.905842625435,
2018-09-05,PIRC.MI,EUR,13.568085231,
2018-09-05,VATN.S,CHF,14.244801022,
2018-09-06,BFT.WA,PLN,25.933165422,
2018-09-06,HOCM.L,GBp,34.6328917000368,
2018-09-06,PIRC.MI,EUR,13.199898161,
2018-09-06,VATN.S,CHF,14.095118349,
2018-09-07,BFT.WA,PLN,25.380219464,
2018-09-07,HOCM.L,GBp,33.0471675339968,
2018-09-07,PIRC.MI,EUR,13.066724114,
2018-09-07,VATN.S,CHF,14.145012573,
2018-09-10,BFT.WA,PLN,24.882568102,
2018-09-10,HOCM.L,GBp,32.1502551892663,
2018-09-10,PIRC.MI,EUR,13.572002115,
2018-09-10,VATN.S,CHF,14.294695246,
2018-09-11,BFT.WA,PLN,25.159041081,
2018-09-11,HOCM.L,GBp,32.6951305633319,
2018-09-11,PIRC.MI,EUR,13.732594348,
2018-09-11,VATN.S,CHF,14.194906798,
2018-09-12,BFT.WA,PLN,25.877870826,
2018-09-12,HOCM.L,GBp,33.7995680464192,
2018-09-12,PIRC.MI,EUR,13.912770999,
2018-09-12,VATN.S,CHF,14.045224125,
2018-09-13,BFT.WA,PLN,26.209638401,
2018-09-13,HOCM.L,GBp,33.6106847305032,
2018-09-13,PIRC.MI,EUR,13.904937232,
2018-09-13,VATN.S,CHF,14.020277013,
2018-09-14,BFT.WA,PLN,25.546103252,
2018-09-14,HOCM.L,GBp,33.4486156383691,
2018-09-14,PIRC.MI,EUR,13.912770999,
2018-09-14,VATN.S,CHF,14.194906798,
2018-09-17,BFT.WA,PLN,25.43551406,
2018-09-17,HOCM.L,GBp,34.0118357571695,
2018-09-17,PIRC.MI,EUR,14.143867139,
2018-09-17,VATN.S,CHF,14.194906798,
2018-09-18,BFT.WA,PLN,25.933165422,
2018-09-18,HOCM.L,GBp,32.7005078625303,
2018-09-18,PIRC.MI,EUR,14.061612581,
2018-09-18,VATN.S,CHF,14.269748134,
2018-09-19,BFT.WA,PLN,26.043754614,
2018-09-19,HOCM.L,GBp,33.2280001256773,
2018-09-19,PIRC.MI,EUR,14.077280116,
2018-09-19,VATN.S,CHF,14.244801022,
2018-09-20,BFT.WA,PLN,26.264932997,
2018-09-20,HOCM.L,GBp,33.4343748505446,
2018-09-20,PIRC.MI,EUR,14.112532069,
2018-09-20,VATN.S,CHF,14.145012573,
2018-09-21,BFT.WA,PLN,25.43551406,
2018-09-21,HOCM.L,GBp,33.629394875548,
2018-09-21,PIRC.MI,EUR,13.944106069,
2018-09-21,VATN.S,CHF,13.496387658,
2018-09-24,BFT.WA,PLN,26.48611138,
2018-09-24,HOCM.L,GBp,35.4815587306588,
2018-09-24,PIRC.MI,EUR,13.916687883,
2018-09-24,VATN.S,CHF,13.720911667,
2018-09-25,BFT.WA,PLN,26.928468146,
2018-09-25,HOCM.L,GBp,35.3365521900802,
2018-09-25,PIRC.MI,EUR,13.88143593,
2018-09-25,VATN.S,CHF,13.87059434,
2018-09-26,BFT.WA,PLN,26.541405976,
2018-09-26,HOCM.L,GBp,33.3768658716777,
2018-09-26,PIRC.MI,EUR,14.073363232,
2018-09-26,VATN.S,CHF,13.945435676,
2018-09-27,BFT.WA,PLN,27.204941125,
2018-09-27,HOCM.L,GBp,32.4613538695895,
2018-09-27,PIRC.MI,EUR,14.210454163,
2018-09-27,VATN.S,CHF,13.720911667,
2018-09-28,BFT.WA,PLN,27.094351934,
2018-09-28,HOCM.L,GBp,33.7117174582737,
2018-09-28,PIRC.MI,EUR,14.15561779,
2018-09-28,VATN.S,CHF,13.87059434,
2018-10-01,BFT.WA,PLN,26.928468146,
2018-10-01,HOCM.L,GBp,32.7151703533252,
2018-10-01,PIRC.MI,EUR,14.085113883,
2018-10-01,VATN.S,CHF,13.646070331,
2018-10-02,BFT.WA,PLN,27.426119508,
2018-10-02,HOCM.L,GBp,32.872548403314,
2018-10-02,PIRC.MI,EUR,13.693425511,
2018-10-02,VATN.S,CHF,13.695964555,
2018-10-03,BFT.WA,PLN,26.817878955,
2018-10-03,HOCM.L,GBp,32.4156639319901,
2018-10-03,PIRC.MI,EUR,13.904937232,
2018-10-03,VATN.S,CHF,14.34458947,
2018-10-04,BFT.WA,PLN,26.762584359,
2018-10-04,HOCM.L,GBp,32.7086788003082,
2018-10-04,PIRC.MI,EUR,13.442744952,
2018-10-04,VATN.S,CHF,14.095118349,
2018-10-05,BFT.WA,PLN,26.651995167,
2018-10-05,HOCM.L,GBp,31.9332687986094,
2018-10-05,PIRC.MI,EUR,13.297820254,
2018-10-05,VATN.S,CHF,14.045224125,
2018-10-08,BFT.WA,PLN,26.707289763,
2018-10-08,HOCM.L,GBp,31.4058500034149,
2018-10-08,PIRC.MI,EUR,12.859129277,
2018-10-08,VATN.S,CHF,13.895541452,
2018-10-09,BFT.WA,PLN,26.541405976,
2018-10-09,HOCM.L,GBp,32.002717621043,
2018-10-09,PIRC.MI,EUR,13.101976068,
2018-10-09,VATN.S,CHF,14.020277013,
2018-10-10,BFT.WA,PLN,25.877870826,
2018-10-10,HOCM.L,GBp,31.0869057212049,
2018-10-10,PIRC.MI,EUR,12.318599322,
2018-10-10,VATN.S,CHF,14.21985391,
2018-10-11,BFT.WA,PLN,25.988460018,
2018-10-11,HOCM.L,GBp,32.8097172976717,
2018-10-11,PIRC.MI,EUR,11.969996671,
2018-10-11,VATN.S,CHF,13.720911667,
2018-10-12,BFT.WA,PLN,26.264932997,
2018-10-12,HOCM.L,GBp,33.1750131289101,
2018-10-12,PIRC.MI,EUR,12.338183741,
2018-10-12,VATN.S,CHF,13.745858779,
2018-10-15,BFT.WA,PLN,26.430816784,
2018-10-15,HOCM.L,GBp,33.7260410768549,
2018-10-15,PIRC.MI,EUR,12.26376295,
2018-10-15,VATN.S,CHF,13.571228995,
2018-10-16,BFT.WA,PLN,26.264932997,
2018-10-16,HOCM.L,GBp,34.6257073665604,
2018-10-16,PIRC.MI,EUR,12.631950021,
2018-10-16,VATN.S,CHF,13.596176107,
2018-10-17,BFT.WA,PLN,26.264932997,
2018-10-17,HOCM.L,GBp,34.6467651444188,
2018-10-17,PIRC.MI,EUR,12.224594113,
2018-10-17,VATN.S,CHF,13.546281882,
2018-10-18,BFT.WA,PLN,26.264932997,
2018-10-18,HOCM.L,GBp,35.2465055449074,
2018-10-18,PIRC.MI,EUR,12.103170717,
2018-10-18,VATN.S,CHF,13.596176107,
2018-10-19,BFT.WA,PLN,25.711987039,
2018-10-19,HOCM.L,GBp,35.059775007787,
2018-10-19,PIRC.MI,EUR,11.492136856,
2018-10-19,VATN.S,CHF,13.895541452,
2018-10-22,BFT.WA,PLN,25.43551406,
2018-10-22,HOCM.L,GBp,34.4189534722206,
2018-10-22,PIRC.MI,EUR,11.566557647,
2018-10-22,VATN.S,CHF,13.820700116,
2018-10-23,BFT.WA,PLN,24.993157294,
2018-10-23,HOCM.L,GBp,35.3364203689499,
2018-10-23,PIRC.MI,EUR,11.476469321,
2018-10-23,VATN.S,CHF,13.795753004,
2018-10-24,BFT.WA,PLN,23.99785457,
2018-10-24,HOCM.L,GBp,34.2141225586962,
2018-10-24,PIRC.MI,EUR,11.476469321,
2018-10-24,VATN.S,CHF,13.945435676,
2018-10-25,BFT.WA,PLN,23.500203208,
2018-10-25,HOCM.L,GBp,33.7173619909468,
2018-10-25,PIRC.MI,EUR,12.024833043,
2018-10-25,VATN.S,CHF,13.895541452,
2018-10-26,BFT.WA,PLN,23.057846441,
2018-10-26,HOCM.L,GBp,33.2224421227437,
2018-10-26,PIRC.MI,EUR,12.236344764,
2018-10-26,VATN.S,CHF,14.045224125,
2018-10-29,BFT.WA,PLN,23.223730229,
2018-10-29,HOCM.L,GBp,32.9065198619902,
2018-10-29,PIRC.MI,EUR,12.436105834,
2018-10-29,VATN.S,CHF,14.194906798,
2018-10-30,BFT.WA,PLN,24.219032953,
2018-10-30,HOCM.L,GBp,32.3114688612694,
2018-10-30,PIRC.MI,EUR,12.804292905,
2018-10-30,VATN.S,CHF,14.095118349,
2018-10-31,BFT.WA,PLN,24.163738357,
2018-10-31,HOCM.L,GBp,31.7907965480744,
2018-10-31,PIRC.MI,EUR,12.718121463,
2018-10-31,VATN.S,CHF,14.194906798,
2018-11-01,HOCM.L,GBp,33.1281091797421,
2018-11-01,PIRC.MI,EUR,12.624116253,
2018-11-01,VATN.S,CHF,14.21985391,
2018-11-02,BFT.WA,PLN,23.721381591,
2018-11-02,HOCM.L,GBp,33.2952994209475,
2018-11-02,PIRC.MI,EUR,12.502692858,
2018-11-02,VATN.S,CHF,14.120065461,
2018-11-05,BFT.WA,PLN,23.500203208,
2018-11-05,HOCM.L,GBp,32.8877648506153,
2018-11-05,PIRC.MI,EUR,12.428272067,
2018-11-05,VATN.S,CHF,13.945435676,
2018-11-06,BFT.WA,PLN,22.94725725,
2018-11-06,HOCM.L,GBp,33.3213808458451,
2018-11-06,PIRC.MI,EUR,12.271596718,
2018-11-06,VATN.S,CHF,13.621123219,
2018-11-07,BFT.WA,PLN,22.523214267,
2018-11-07,HOCM.L,GBp,33.6285390152573,
2018-11-07,PIRC.MI,EUR,12.690703276,
2018-11-07,VATN.S,CHF,13.646070331,
2018-11-08,BFT.WA,PLN,21.077874314,
2018-11-08,HOCM.L,GBp,33.5804226816052,
2018-11-08,PIRC.MI,EUR,12.408687648,
2018-11-08,VATN.S,CHF,13.695964555,
2018-11-09,BFT.WA,PLN,21.680099295,
2018-11-09,HOCM.L,GBp,33.223658396027,
2018-11-09,PIRC.MI,EUR,12.122755136,
2018-11-09,VATN.S,CHF,14.223575182,
2018-11-12,HOCM.L,GBp,30.9900859503429,
2018-11-12,PIRC.MI,EUR,11.539139461,
2018-11-12,VATN.S,CHF,13.987390354,
2018-11-13,BFT.WA,PLN,22.884549256,
2018-11-13,HOCM.L,GBp,30.7254774414602,
2018-11-13,PIRC.MI,EUR,11.72714988,
2018-11-13,VATN.S,CHF,14.433517251,
2018-11-14,BFT.WA,PLN,22.884549256,
2018-11-14,HOCM.L,GBp,30.9132427312364,
2018-11-14,PIRC.MI,EUR,11.993497973,
2018-11-14,VATN.S,CHF,14.512245527,
2018-11-15,BFT.WA,PLN,23.486774236,
2018-11-15,HOCM.L,GBp,31.1974588931621,
2018-11-15,PIRC.MI,EUR,12.146256438,
2018-11-15,VATN.S,CHF,14.171089665,
2018-11-16,BFT.WA,PLN,22.583436765,
2018-11-16,HOCM.L,GBp,32.1220926238694,
2018-11-16,PIRC.MI,EUR,11.68037028,
2018-11-16,VATN.S,CHF,14.171089665,
2018-11-19,BFT.WA,PLN,22.402769271,
2018-11-19,HOCM.L,GBp,33.0862307905272,
2018-11-19,PIRC.MI,EUR,11.838416527,
2018-11-19,VATN.S,CHF,14.092361389,
2018-11-20,BFT.WA,PLN,21.981211785,
2018-11-20,HOCM.L,GBp,33.166242230966,
2018-11-20,PIRC.MI,EUR,11.729289356,
2018-11-20,VATN.S,CHF,13.908662079,
2018-11-21,BFT.WA,PLN,22.583436765,
2018-11-21,HOCM.L,GBp,32.8552288318865,
2018-11-21,PIRC.MI,EUR,11.985173757,
2018-11-21,VATN.S,CHF,13.987390354,
2018-11-22,BFT.WA,PLN,23.185661746,
2018-11-22,HOCM.L,GBp,32.8097702057936,
2018-11-22,PIRC.MI,EUR,11.902387627,
2018-11-22,VATN.S,CHF,13.934904837,
2018-11-23,BFT.WA,PLN,23.486774236,
2018-11-23,HOCM.L,GBp,31.9886764367794,
2018-11-23,PIRC.MI,EUR,12.086774916,
2018-11-23,VATN.S,CHF,13.934904837,
2018-11-26,BFT.WA,PLN,23.486774236,
2018-11-26,HOCM.L,GBp,32.7915542841057,
2018-11-26,PIRC.MI,EUR,12.218480122,
2018-11-26,VATN.S,CHF,14.197332424,
2018-11-27,BFT.WA,PLN,22.583436765,
2018-11-27,HOCM.L,GBp,30.8695824599694,
2018-11-27,PIRC.MI,EUR,12.056670869,
2018-11-27,VATN.S,CHF,14.407274493,
2018-11-28,BFT.WA,PLN,22.583436765,
2018-11-28,HOCM.L,GBp,31.2890843825689,
2018-11-28,PIRC.MI,EUR,11.665318256,
2018-11-28,VATN.S,CHF,14.433517251,
2018-11-29,BFT.WA,PLN,23.486774236,
2018-11-29,HOCM.L,GBp,32.9494743014602,
2018-11-29,PIRC.MI,EUR,11.748104386,
2018-11-29,VATN.S,CHF,14.45976001,
2018-11-30,BFT.WA,PLN,22.884549256,
2018-11-30,HOCM.L,GBp,32.5921478653827,
2018-11-30,PIRC.MI,EUR,11.68037028,
2018-11-30,VATN.S,CHF,14.486002769,
2018-12-03,BFT.WA,PLN,22.583436765,
2018-12-03,HOCM.L,GBp,32.8898484522188,
2018-12-03,PIRC.MI,EUR,12.105589945,
2018-12-03,VATN.S,CHF,14.433517251,
2018-12-04,BFT.WA,PLN,22.884549256,
2018-12-04,HOCM.L,GBp,33.3617294194464,
2018-12-04,PIRC.MI,EUR,11.714237333,
2018-12-04,VATN.S,CHF,14.486002769,
2018-12-05,BFT.WA,PLN,22.76410426,
2018-12-05,HOCM.L,GBp,33.0239467730061,
2018-12-05,PIRC.MI,EUR,11.676607274,
2018-12-05,VATN.S,CHF,14.381031734,
2018-12-06,BFT.WA,PLN,23.125439248,
2018-12-06,HOCM.L,GBp,33.0146774054355,
2018-12-06,PIRC.MI,EUR,11.296543679,
2018-12-06,VATN.S,CHF,13.724962768,
2018-12-07,BFT.WA,PLN,22.583436765,
2018-12-07,HOCM.L,GBp,33.1617451958654,
2018-12-07,PIRC.MI,EUR,11.209994544,
2018-12-07,VATN.S,CHF,13.88241932,
2018-12-10,BFT.WA,PLN,22.583436765,
2018-12-10,HOCM.L,GBp,32.5578309367792,
2018-12-10,PIRC.MI,EUR,11.025607255,
2018-12-10,VATN.S,CHF,13.541263458,
2018-12-11,BFT.WA,PLN,22.884549256,
2018-12-11,HOCM.L,GBp,32.4223244117953,
2018-12-11,PIRC.MI,EUR,11.082052343,
2018-12-11,VATN.S,CHF,13.934904837,
2018-12-12,BFT.WA,PLN,23.486774236,
2018-12-12,HOCM.L,GBp,33.7170417980245,
2018-12-12,PIRC.MI,EUR,11.146023444,
2018-12-12,VATN.S,CHF,14.2760607,
2018-12-13,BFT.WA,PLN,24.450334205,
2018-12-13,HOCM.L,GBp,34.186551923722,
2018-12-13,PIRC.MI,EUR,11.304069691,
2018-12-13,VATN.S,CHF,14.144846906,
2018-12-14,BFT.WA,PLN,25.112781683,
2018-12-14,HOCM.L,GBp,33.1768606271071,
2018-12-14,PIRC.MI,EUR,11.006792226,
2018-12-14,VATN.S,CHF,14.407274493,
2018-12-17,BFT.WA,PLN,25.594561668,
2018-12-17,HOCM.L,GBp,32.5193440566906,
2018-12-17,PIRC.MI,EUR,10.773485861,
2018-12-17,VATN.S,CHF,14.433517251,
2018-12-18,BFT.WA,PLN,25.895674158,
2018-12-18,HOCM.L,GBp,32.438400283712,
2018-12-18,PIRC.MI,EUR,10.66435869,
2018-12-18,VATN.S,CHF,14.328546217,
2018-12-19,BFT.WA,PLN,26.13656415,
2018-12-19,HOCM.L,GBp,32.9312255040886,
2018-12-19,PIRC.MI,EUR,10.814878925,
2018-12-19,VATN.S,CHF,14.171089665,
2018-12-20,BFT.WA,PLN,26.196786648,
2018-12-20,HOCM.L,GBp,33.2966416806067,
2018-12-20,PIRC.MI,EUR,10.551468513,
2018-12-20,VATN.S,CHF,13.908662079,
2018-12-21,BFT.WA,PLN,26.196786648,
2018-12-21,HOCM.L,GBp,32.1428888696313,
2018-12-21,PIRC.MI,EUR,10.570283542,
2018-12-21,VATN.S,CHF,13.961147596,
2018-12-24,HOCM.L,GBp,31.5428925559482,
2018-12-27,BFT.WA,PLN,26.196786648,
2018-12-27,HOCM.L,GBp,32.0039628676628,
2018-12-27,PIRC.MI,EUR,10.393422266,
2018-12-27,VATN.S,CHF,13.829933803,
2018-12-28,BFT.WA,PLN,25.413894173,
2018-12-28,HOCM.L,GBp,32.1232004670754,
2018-12-28,PIRC.MI,EUR,10.555231519,
2018-12-28,VATN.S,CHF,14.171089665,
2018-12-31,HOCM.L,GBp,31.4584564121033,
2019-01-02,BFT.WA,PLN,24.691224197,
2019-01-02,HOCM.L,GBp,32.8316150216202,
2019-01-02,PIRC.MI,EUR,10.449867354,
2019-01-03,BFT.WA,PLN,23.96855422,
2019-01-03,HOCM.L,GBp,34.5309620517878,
2019-01-03,PIRC.MI,EUR,10.246665036,
2019-01-03,VATN.S,CHF,14.407274493,
2019-01-04,BFT.WA,PLN,23.787886726,
2019-01-04,HOCM.L,GBp,34.6599562432226,
2019-01-04,PIRC.MI,EUR,10.70951476,
2019-01-04,VATN.S,CHF,14.45976001,
2019-01-07,BFT.WA,PLN,23.185661746,
2019-01-07,HOCM.L,GBp,35.66949972046,
2019-01-07,PIRC.MI,EUR,10.607913601,
2019-01-07,VATN.S,CHF,14.407274493,
2019-01-08,BFT.WA,PLN,22.643659264,
2019-01-08,HOCM.L,GBp,35.0874307305356,
2019-01-08,PIRC.MI,EUR,10.893902049,
2019-01-08,VATN.S,CHF,14.905886907,
2019-01-09,BFT.WA,PLN,22.76410426,
2019-01-09,HOCM.L,GBp,35.4249699456189,
2019-01-09,PIRC.MI,EUR,11.225046567,
2019-01-09,VATN.S,CHF,14.984615183,
2019-01-10,BFT.WA,PLN,23.727664228,
2019-01-10,HOCM.L,GBp,35.4521795298833,
2019-01-10,PIRC.MI,EUR,11.285254661,
2019-01-10,VATN.S,CHF,14.85340139,
2019-01-11,BFT.WA,PLN,24.450334205,
2019-01-11,HOCM.L,GBp,35.7845077594543,
2019-01-11,PIRC.MI,EUR,11.401907844,
2019-01-11,VATN.S,CHF,14.85340139,
2019-01-14,BFT.WA,PLN,24.149221715,
2019-01-14,HOCM.L,GBp,35.1550789191435,
2019-01-14,PIRC.MI,EUR,11.375566803,
2019-01-14,VATN.S,CHF,14.827158631,
2019-01-15,BFT.WA,PLN,24.992336687,
2019-01-15,HOCM.L,GBp,35.151225562085,
2019-01-15,PIRC.MI,EUR,11.40567085,
2019-01-15,VATN.S,CHF,14.827158631,
2019-01-16,BFT.WA,PLN,25.654784166,
2019-01-16,HOCM.L,GBp,33.4534540582481,
2019-01-16,PIRC.MI,EUR,11.326647726,
2019-01-16,VATN.S,CHF,14.879644148,
2019-01-17,BFT.WA,PLN,26.13656415,
2019-01-17,HOCM.L,GBp,33.2183328217638,
2019-01-17,PIRC.MI,EUR,11.209994544,
2019-01-17,VATN.S,CHF,14.774673114,
2019-01-18,BFT.WA,PLN,26.859234126,
2019-01-18,HOCM.L,GBp,33.656549768721,
2019-01-18,PIRC.MI,EUR,11.38685582,
2019-01-18,VATN.S,CHF,14.538488286,
2019-01-21,BFT.WA,PLN,28.003461589,
2019-01-21,HOCM.L,GBp,33.843384679629,
2019-01-21,PIRC.MI,EUR,11.477167962,
2019-01-21,VATN.S,CHF,14.564731045,
2019-01-22,BFT.WA,PLN,28.003461589,
2019-01-22,HOCM.L,GBp,34.3779832883103,
2019-01-22,PIRC.MI,EUR,11.34169975,
2019-01-22,VATN.S,CHF,14.64345932,
2019-01-23,BFT.WA,PLN,28.726131566,
2019-01-23,HOCM.L,GBp,34.1636255423928,
2019-01-23,PIRC.MI,EUR,11.266439632,
2019-01-23,VATN.S,CHF,14.64345932,
2019-01-24,BFT.WA,PLN,28.60568657,
2019-01-24,HOCM.L,GBp,33.7225073315166,
2019-01-24,PIRC.MI,EUR,11.462115938,
2019-01-24,VATN.S,CHF,14.486002769,
2019-01-25,BFT.WA,PLN,28.304574079,
2019-01-25,HOCM.L,GBp,36.026448724682,
2019-01-25,PIRC.MI,EUR,11.371803797,
2019-01-25,VATN.S,CHF,14.302303458,
2019-01-28,BFT.WA,PLN,29.147689052,
2019-01-28,HOCM.L,GBp,34.9426691960776,
2019-01-28,PIRC.MI,EUR,11.191179514,
2019-01-28,VATN.S,CHF,14.039875872,
2019-01-29,BFT.WA,PLN,29.147689052,
2019-01-29,HOCM.L,GBp,36.7212116745923,
2019-01-29,PIRC.MI,EUR,10.935295114,
2019-01-29,VATN.S,CHF,14.223575182,
2019-01-30,BFT.WA,PLN,29.087466554,
2019-01-30,HOCM.L,GBp,37.3903711976487,
2019-01-30,PIRC.MI,EUR,11.082052343,
2019-01-30,VATN.S,CHF,14.197332424,
2019-01-31,BFT.WA,PLN,29.20791155,
2019-01-31,HOCM.L,GBp,39.0940631323672,
2019-01-31,PIRC.MI,EUR,10.732092796,
2019-01-31,VATN.S,CHF,14.06611863,
2019-02-01,BFT.WA,PLN,29.027244056,
2019-02-01,HOCM.L,GBp,38.8366847270571,
2019-02-01,PIRC.MI,EUR,10.720803778,
2019-02-01,VATN.S,CHF,14.013633113,
2019-02-04,BFT.WA,PLN,28.485241574,
2019-02-04,HOCM.L,GBp,38.8175168581732,
2019-02-04,PIRC.MI,EUR,10.867561008,
2019-02-04,VATN.S,CHF,14.013633113,
2019-02-05,BFT.WA,PLN,28.425019075,
2019-02-05,HOCM.L,GBp,38.7043195855501,
2019-02-05,PIRC.MI,EUR,11.255150614,
2019-02-05,VATN.S,CHF,14.118604148,
2019-02-06,BFT.WA,PLN,27.521681605,
2019-02-06,HOCM.L,GBp,39.2771371806798,
2019-02-06,PIRC.MI,EUR,11.383092815,
2019-02-06,VATN.S,CHF,14.197332424,
2019-02-07,BFT.WA,PLN,27.280791613,
2019-02-07,HOCM.L,GBp,39.0342070758264,
2019-02-07,PIRC.MI,EUR,10.92024309,
2019-02-07,VATN.S,CHF,14.197332424,
2019-02-08,BFT.WA,PLN,28.90679906,
2019-02-08,HOCM.L,GBp,38.8523386123428,
2019-02-08,PIRC.MI,EUR,10.570283542,
2019-02-08,VATN.S,CHF,14.197332424,
2019-02-11,BFT.WA,PLN,28.003461589,
2019-02-11,HOCM.L,GBp,39.0354579286828,
2019-02-11,PIRC.MI,EUR,10.758433837,
2019-02-11,VATN.S,CHF,14.249817941,
2019-02-12,BFT.WA,PLN,27.220569115,
2019-02-12,HOCM.L,GBp,38.78290967801,
2019-02-12,PIRC.MI,EUR,11.416959868,
2019-02-12,VATN.S,CHF,13.88241932,
2019-02-13,BFT.WA,PLN,27.039901621,
2019-02-13,HOCM.L,GBp,38.9696749512009,
2019-02-13,PIRC.MI,EUR,11.462115938,
2019-02-13,VATN.S,CHF,13.987390354,
2019-02-14,BFT.WA,PLN,26.497899138,
2019-02-14,HOCM.L,GBp,39.4766609592221,
2019-02-14,PIRC.MI,EUR,11.25891362,
2019-02-14,VATN.S,CHF,14.171089665,
2019-02-15,BFT.WA,PLN,26.799011628,
2019-02-15,HOCM.L,GBp,40.5417078609803,
2019-02-15,PIRC.MI,EUR,11.428248885,
2019-02-15,VATN.S,CHF,14.171089665,
2019-02-18,BFT.WA,PLN,26.859234126,
2019-02-18,HOCM.L,GBp,40.6632277688938,
2019-02-18,PIRC.MI,EUR,11.315358709,
2019-02-18,VATN.S,CHF,14.433517251,
2019-02-19,BFT.WA,PLN,27.100124119,
2019-02-19,HOCM.L,GBp,41.4060277913434,
2019-02-19,PIRC.MI,EUR,11.082052343,
2019-02-19,VATN.S,CHF,14.486002769,
2019-02-20,BFT.WA,PLN,27.401236609,
2019-02-20,HOCM.L,GBp,42.0866860298152,
2019-02-20,PIRC.MI,EUR,11.507272009,
2019-02-20,VATN.S,CHF,14.827158631,
2019-02-21,BFT.WA,PLN,27.883016593,
2019-02-21,HOCM.L,GBp,41.6536530035407,
2019-02-21,PIRC.MI,EUR,11.477167962,
2019-02-21,VATN.S,CHF,14.932129665,
2019-02-22,BFT.WA,PLN,28.485241574,
2019-02-22,HOCM.L,GBp,42.075399148921,
2019-02-22,PIRC.MI,EUR,11.311595703,
2019-02-22,VATN.S,CHF,14.800915872,
2019-02-25,BFT.WA,PLN,28.846576562,
2019-02-25,HOCM.L,GBp,40.5070517354126,
2019-02-25,PIRC.MI,EUR,11.398144838,
2019-02-25,VATN.S,CHF,14.669702079,
2019-02-26,BFT.WA,PLN,27.822794095,
2019-02-26,HOCM.L,GBp,41.7924564009155,
2019-02-26,PIRC.MI,EUR,11.413196862,
2019-02-26,VATN.S,CHF,14.695944838,
2019-02-27,BFT.WA,PLN,28.184129083,
2019-02-27,HOCM.L,GBp,41.8282286464216,
2019-02-27,PIRC.MI,EUR,10.950347137,
