Date,RIC,Currency,Daily Total Return,Price Close,Volume,0
2026-03-26,DPLM.L,GBp,-0.504201680672269,5920,684242,
2026-03-26,EMG.L,GBp,0.638467677573821,252.2,7792369,
2026-03-26,EPIRa.ST,SEK,-1.17698343504796,226.7,1090677,
2026-03-26,EVOG.ST,SEK,-2.54888268156423,558.2,521813,
2026-03-26,GALE.S,CHF,-0.778642936596221,89.2,107992,
2026-03-26,GETIb.ST,SEK,1.19047619047618,187.0,327905,
2026-03-26,GFCP.PA,EUR,-0.453172205438062,65.9,242293,
2026-03-26,HBANC.S,CHF,-0.691699604743086,201.0,96192,
2026-03-26,IFXGn.DE,EUR,-1.95410993444276,38.885,3823151,
2026-03-26,IMCD.AS,EUR,4.81472145197882,83.16,553538,
2026-03-26,INDUc.ST,SEK,-0.65402223675605,455.7,452117,
2026-03-26,INVP.L,GBp,-1.11396743787489,577.0,943405,
2026-03-26,KGX.DE,EUR,-1.18629173989457,44.98,425224,
2026-03-26,KYGa.I,EUR,-0.449101796407181,66.5,371153,
2026-03-26,NAFG.DE,EUR,-4.49293966623877,148.8,191408,
2026-03-26,NG.L,GBp,-1.98098256735341,1237.0,16517471,
2026-03-26,NN.AS,EUR,-0.989802039592098,66.02,482403,
2026-03-26,NWG.L,GBp,-1.47329650092081,535.0,15260346,
2026-03-26,PAFR.L,GBp,-3.4074074074074,130.4,5393437,
2026-03-26,PKN.WA,PLN,-2.21490571685123,130.68,3868783,
2026-03-26,PLUSP.L,GBp,0.19047619047619,4208,131978,
2026-03-26,REDE.MC,EUR,-3.49227669576898,14.37,1206161,
2026-03-26,ROR.L,GBp,-2.00375704445835,313.0,2548061,
2026-03-26,SAABb.ST,SEK,-3.30812854442344,613.8,1657366,
2026-03-26,SATG_p.DE,EUR,1.12623181604881,215.5,78873,
2026-03-26,SECTb.ST,SEK,1.26582278481013,224.0,147102,
2026-03-26,STDM.PA,EUR,0.149880095923261,167.05,85534,
2026-03-26,TCFP.PA,EUR,-1.78861788617886,241.6,232863,
2026-03-26,THULE.ST,SEK,1.13343637300362,196.3,373936,
2026-03-26,TW.L,GBp,-1.16644235082996,88.12,20812151,
2026-03-26,UNI.MC,EUR,-2.95260295260294,2.498,5161141,
2026-03-26,UTG.L,GBp,0.742358078602615,461.4,2628727,
2026-03-26,VOPA.AS,EUR,0.129645635263618,46.34,106388,
2026-03-26,WALLb.ST,SEK,-1.72498767865943,39.88,678664,
2026-03-26,WISEa.L,GBp,-0.997782705099778,893.0,1874217,
2026-03-27,ABDN.L,GBp,-0.372538584353389,187.2,2807043,
2026-03-27,AKRBP.OL,NOK,1.9551466359977,354.6,1896789,
2026-03-27,ARDS.AS,EUR,-0.655976676384839,27.26,215484,
2026-03-27,AXAF.PA,EUR,0.131926121372043,37.95,3661276,
2026-03-27,BALDb.ST,SEK,-0.961538461538452,49.70791124,2701811,
2026-03-27,BARN.S,CHF,-2.8158844765343,1346,9272,
2026-03-27,BEAN.S,CHF,-2.86821705426357,626.5,22816,
2026-03-27,BMWG.DE,EUR,-0.511639805576881,77.78,791745,
2026-03-27,BVI.PA,EUR,-1.50943396226415,26.1,1268368,
2026-03-27,BWY.L,GBp,-1.68569874932028,1808,1051112,
2026-03-27,CAGR.PA,EUR,-0.47036688617122,15.87,4864398,
2026-03-27,CFR.S,CHF,-1.03942652329748,138.05,597338,
2026-03-27,CRDI.MI,EUR,-1.53695225637671,60.22,5179436,
2026-03-27,DANSKE.CO,DKK,1.86104998428167,301.3,2034878,
2026-03-27,DEMANT.CO,DKK,-1.6384778012685,186.1,329611,
2026-03-27,DPLM.L,GBp,-1.26689189189189,5845,202766,
2026-03-27,EMG.L,GBp,-1.4274385408406,248.6,9166228,
2026-03-27,EPIRa.ST,SEK,-1.49977944419937,223.3,1749022,
2026-03-27,EVOG.ST,SEK,-1.21820136151918,551.4,539248,
2026-03-27,GALE.S,CHF,-0.672645739910323,88.6,82786,
2026-03-27,GETIb.ST,SEK,-1.33689839572192,184.5,520613,
2026-03-27,GFCP.PA,EUR,-0.834597875569061,65.35,244374,
2026-03-27,HBANC.S,CHF,-0.099502487562183,200.8,115552,
2026-03-27,IFXGn.DE,EUR,-3.74180275170374,37.43,5140695,
2026-03-27,IMCD.AS,EUR,2.21260221260222,85.0,410773,
2026-03-27,INDUc.ST,SEK,-0.811937678297123,452.0,444182,
2026-03-27,INVP.L,GBp,-1.1265164644714,570.5,2100186,
2026-03-27,KGX.DE,EUR,-0.666963094708753,44.68,341580,
2026-03-27,KYGa.I,EUR,0.451127819548868,66.8,345072,
2026-03-27,NAFG.DE,EUR,-1.20967741935485,147.0,204411,
2026-03-27,NG.L,GBp,-0.040420371867421,1236.5,29030813,
2026-03-27,NN.AS,EUR,-0.272644653135402,65.84,501701,
2026-03-27,NWG.L,GBp,0.897196261682234,539.8,77048288,
2026-03-27,PAFR.L,GBp,0.920245398772997,131.6,6462727,
2026-03-27,PKN.WA,PLN,-0.62748699112335,129.86,2079604,
2026-03-27,PLUSP.L,GBp,-3.61216730038023,4056,133412,
2026-03-27,REDE.MC,EUR,-1.11343075852469,14.21,1754590,
2026-03-27,ROR.L,GBp,-0.89456869009585,310.2,2311237,
2026-03-27,SAABb.ST,SEK,-3.60052134245681,591.7,1216734,
2026-03-27,SATG_p.DE,EUR,-3.6937354988399,206.8,77988,
2026-03-27,SECTb.ST,SEK,-2.41071428571429,218.6,124886,
2026-03-27,STDM.PA,EUR,-1.22717749176894,165.0,132409,
2026-03-27,TCFP.PA,EUR,-1.53145695364238,237.9,279868,
2026-03-27,THULE.ST,SEK,-3.56597045338767,189.3,479875,
2026-03-27,TW.L,GBp,-1.67952791647754,86.64,26783895,
2026-03-27,UNI.MC,EUR,-0.160128102481986,2.494,4610477,
2026-03-27,UTG.L,GBp,-2.73081924577372,448.8,3088722,
2026-03-27,VOPA.AS,EUR,-0.517911091929223,46.1,182678,
2026-03-27,WALLb.ST,SEK,-1.75526579739218,39.18,1117307,
2026-03-27,WISEa.L,GBp,0.951847704367301,901.5,1942625,
2026-03-30,ABDN.L,GBp,-1.06837606837607,185.2,3468912,
2026-03-30,AKRBP.OL,NOK,2.19966159052452,362.4,2054643,
2026-03-30,ARDS.AS,EUR,1.02714600146734,27.54,211436,
2026-03-30,AXAF.PA,EUR,2.266139657444,38.81,3801827,
2026-03-30,BALDb.ST,SEK,2.05377147124719,50.72879814,2730715,
2026-03-30,BARN.S,CHF,3.34323922734027,1391,7886,
2026-03-30,BEAN.S,CHF,-0.159616919393456,625.5,21344,
2026-03-30,BMWG.DE,EUR,0.359989714579585,78.06,866165,
2026-03-30,BVI.PA,EUR,1.30268199233716,26.44,864282,
2026-03-30,BWY.L,GBp,2.1570796460177,1847,1368012,
2026-03-30,CAGR.PA,EUR,-0.126023944549462,15.85,3152098,
2026-03-30,CFR.S,CHF,-0.615718942412186,137.2,722549,
2026-03-30,CRDI.MI,EUR,-0.63101959481899,59.84,5717086,
2026-03-30,DANSKE.CO,DKK,1.22801194822436,305.0,1527756,
2026-03-30,DEMANT.CO,DKK,0.429876410531978,186.9,488764,
2026-03-30,DPLM.L,GBp,0.427715996578272,5870,226725,
2026-03-30,EMG.L,GBp,-0.1609010458568,248.2,4141760,
2026-03-30,EPIRa.ST,SEK,-0.313479623824459,222.6,2153064,
2026-03-30,EVOG.ST,SEK,4.06238665215814,573.8,703083,
2026-03-30,GALE.S,CHF,2.53950338600451,90.85,113329,
2026-03-30,GETIb.ST,SEK,1.54471544715447,187.35,380500,
2026-03-30,GFCP.PA,EUR,3.21346595256313,67.45,317032,
2026-03-30,HBANC.S,CHF,0.697211155378475,202.2,83281,
2026-03-30,IFXGn.DE,EUR,-0.293881912904086,37.32,3042024,
2026-03-30,IMCD.AS,EUR,4.84705882352942,89.12,357381,
2026-03-30,INDUc.ST,SEK,0.044247787610617,452.2,800771,
2026-03-30,INVP.L,GBp,-0.7011393514461,566.5,1496889,
2026-03-30,KGX.DE,EUR,-1.3876454789615,44.06,515359,
2026-03-30,KYGa.I,EUR,1.64670658682636,67.9,274556,
2026-03-30,NAFG.DE,EUR,-0.408163265306119,146.4,104901,
2026-03-30,NG.L,GBp,2.91144359078043,1272.5,9756336,
2026-03-30,NN.AS,EUR,0.759416767922236,66.34,470415,
2026-03-30,NWG.L,GBp,1.03742126713598,545.4,80504627,
2026-03-30,PAFR.L,GBp,1.9756838905775,134.2,14131856,
2026-03-30,PKN.WA,PLN,2.07916217464961,132.56,2147089,
2026-03-30,PLUSP.L,GBp,0.788954635108481,4088,107077,
2026-03-30,REDE.MC,EUR,1.47783251231526,14.42,2547300,
2026-03-30,ROR.L,GBp,0.128949065119289,310.6,2233310,
2026-03-30,SAABb.ST,SEK,2.18015886428933,604.6,1182813,
2026-03-30,SATG_p.DE,EUR,1.06382978723404,209.0,99585,
2026-03-30,SECTb.ST,SEK,2.19579139981702,223.4,135071,
2026-03-30,STDM.PA,EUR,3.15151515151514,170.2,90919,
2026-03-30,TCFP.PA,EUR,3.44682639764607,246.1,369639,
2026-03-30,THULE.ST,SEK,3.11674590596935,195.2,317848,
2026-03-30,TW.L,GBp,1.24653739612188,87.72,16701085,
2026-03-30,UNI.MC,EUR,-0.08019246190859,2.492,3602213,
2026-03-30,UTG.L,GBp,1.20320855614973,454.2,2859147,
2026-03-30,VOPA.AS,EUR,0.824295010845977,46.48,125997,
2026-03-30,WALLb.ST,SEK,3.62429811128127,40.6,559227,
2026-03-30,WISEa.L,GBp,0.665557404326123,907.5,2338077,
2026-03-31,ABDN.L,GBp,2.48380129589634,189.8,4246568,
2026-03-31,AKRBP.OL,NOK,-0.358719646799104,361.1,2064546,
2026-03-31,ARDS.AS,EUR,-0.435729847494544,27.42,194480,
2026-03-31,AXAF.PA,EUR,1.10796186549858,39.24,5558045,
2026-03-31,BALDb.ST,SEK,0.878155872667402,51.17427606,3970852,
2026-03-31,BARN.S,CHF,-0.431344356578001,1385,13683,
2026-03-31,BEAN.S,CHF,1.59872102318146,635.5,31800,
2026-03-31,BMWG.DE,EUR,-0.076863950807074,78.0,1020500,
2026-03-31,BVI.PA,EUR,-2.79878971255674,25.7,1726053,
2026-03-31,BWY.L,GBp,-0.162425554953979,1844,1138195,
2026-03-31,CAGR.PA,EUR,0.504731861198739,15.93,4195913,
2026-03-31,CFR.S,CHF,0.983965014577276,138.55,1058070,
2026-03-31,CRDI.MI,EUR,1.70454545454545,60.86,7318389,
2026-03-31,DANSKE.CO,DKK,2.39344262295082,312.3,1466121,
2026-03-31,DEMANT.CO,DKK,3.74531835205992,193.9,765067,
2026-03-31,DPLM.L,GBp,1.61839863713799,5965,496320,
2026-03-31,EMG.L,GBp,1.36986301369863,251.6,2599002,
2026-03-31,EPIRa.ST,SEK,2.92003593890386,229.1,2324238,
2026-03-31,EVOG.ST,SEK,1.98675496688743,585.2,2500461,
2026-03-31,GALE.S,CHF,0.0,90.85,75091,
2026-03-31,GETIb.ST,SEK,0.640512409927952,188.55,670622,
2026-03-31,GFCP.PA,EUR,0.518902891030384,67.8,372985,
2026-03-31,HBANC.S,CHF,1.58259149357073,205.4,160873,
2026-03-31,IFXGn.DE,EUR,1.82207931404073,38.0,4591623,
2026-03-31,IMCD.AS,EUR,0.42639138240574,89.5,314008,
2026-03-31,INDUc.ST,SEK,2.38832375055286,463.0,660199,
2026-03-31,INVP.L,GBp,1.32391879964696,574.0,1916990,
2026-03-31,KGX.DE,EUR,0.907852927825689,44.46,397061,
2026-03-31,KYGa.I,EUR,0.736377025036819,68.4,411063,
2026-03-31,NAFG.DE,EUR,2.45901639344262,150.0,109942,
2026-03-31,NG.L,GBp,-0.235756385068762,1269.5,10193758,
2026-03-31,NN.AS,EUR,1.08531805848658,67.06,775853,
2026-03-31,NWG.L,GBp,1.43014301430144,553.2,25646710,
2026-03-31,PAFR.L,GBp,3.8748137108793,139.4,14220902,
2026-03-31,PKN.WA,PLN,1.34278817139409,134.34,2869791,
2026-03-31,PLUSP.L,GBp,-0.489236790606654,4068,186447,
2026-03-31,REDE.MC,EUR,0.970873786407771,14.56,2293762,
2026-03-31,ROR.L,GBp,0.643915003219575,312.6,4368353,
2026-03-31,SAABb.ST,SEK,2.11710221634138,617.4,1884686,
2026-03-31,SATG_p.DE,EUR,1.38755980861244,211.9,109763,
2026-03-31,SECTb.ST,SEK,1.25335720680393,226.2,312511,
2026-03-31,STDM.PA,EUR,-1.94477085781434,166.2,104420,
2026-03-31,TCFP.PA,EUR,2.4380333197887,252.1,326828,
2026-03-31,THULE.ST,SEK,4.09836065573771,203.2,530810,
2026-03-31,TW.L,GBp,1.13999088007296,88.72,19781368,
2026-03-31,UNI.MC,EUR,1.20385232744783,2.522,4851811,
2026-03-31,UTG.L,GBp,0.176133861734921,455.0,1958114,
2026-03-31,VOPA.AS,EUR,0.903614457831329,46.9,169840,
2026-03-31,WALLb.ST,SEK,0.541871921182263,40.82,608044,
2026-03-31,WISEa.L,GBp,-0.495867768595041,903.0,2323540,
2026-04-01,ABDN.L,GBp,4.37302423603793,198.1,4565013,
2026-04-01,AKRBP.OL,NOK,-5.78787039601219,340.2,1722519,
2026-04-01,ARDS.AS,EUR,4.08460977388766,28.54,260027,
2026-04-01,AXAF.PA,EUR,2.37003058103975,40.17,4901203,
2026-04-01,BALDb.ST,SEK,2.72034820457019,52.56639456,2830918,
2026-04-01,BARN.S,CHF,-1.29963898916967,1367,16160,
2026-04-01,BEAN.S,CHF,4.0125885129819,661.0,30252,
2026-04-01,BMWG.DE,EUR,1.3076923076923,79.02,964952,
2026-04-01,BVI.PA,EUR,2.10116731517509,26.24,1277761,
2026-04-01,BWY.L,GBp,2.81995661605206,1896,1340594,
2026-04-01,CAGR.PA,EUR,4.08035153797865,16.58,7571774,
2026-04-01,CFR.S,CHF,3.28401299169973,143.1,1027544,
2026-04-01,CRDI.MI,EUR,5.63588563917188,64.29,11115048,
2026-04-01,DANSKE.CO,DKK,2.14537303874479,319.0,1550353,
2026-04-01,DEMANT.CO,DKK,0.876740587931918,195.6,415491,
2026-04-01,DPLM.L,GBp,3.26906957250629,6160,857870,
2026-04-01,EMG.L,GBp,4.05405405405406,261.8,5107075,
2026-04-01,EPIRa.ST,SEK,3.84111741597556,237.9,1748891,
2026-04-01,EVOG.ST,SEK,3.28092959671906,604.4,574207,
2026-04-01,GALE.S,CHF,0.330214639515698,91.15,88887,
2026-04-01,GETIb.ST,SEK,2.49270750464067,193.25,779093,
2026-04-01,GFCP.PA,EUR,1.69616519174042,68.95,246669,
2026-04-01,HBANC.S,CHF,1.26582278481012,208.0,120714,
2026-04-01,IFXGn.DE,EUR,5.6578947368421,40.15,4823642,
2026-04-01,IMCD.AS,EUR,-0.84916201117319,88.74,342404,
2026-04-01,INDUc.ST,SEK,1.92224622030237,471.9,562576,
2026-04-01,INVP.L,GBp,2.26480836236934,587.0,3228905,
2026-04-01,KGX.DE,EUR,3.19388214125057,45.88,552111,
2026-04-01,KYGa.I,EUR,-0.950292397660827,67.75,218149,
2026-04-01,NAFG.DE,EUR,3.26666666666667,154.9,93871,
2026-04-01,NG.L,GBp,1.96927924379677,1294.5,28935179,
2026-04-01,NN.AS,EUR,3.31046823739934,69.28,620819,
2026-04-01,NWG.L,GBp,5.42299349240781,583.2,39706415,
2026-04-01,PAFR.L,GBp,10.1865136298422,153.6,12986423,
2026-04-01,PKN.WA,PLN,-2.82864373976478,130.54,2641307,
2026-04-01,PLUSP.L,GBp,1.5732546705998,4132,808016,
2026-04-01,REDE.MC,EUR,0.892857142857136,14.69,1336116,
2026-04-01,ROR.L,GBp,2.55918106206014,320.6,2579716,
2026-04-01,SAABb.ST,SEK,7.41820537738906,663.2,2294264,
2026-04-01,SATG_p.DE,EUR,0.0,211.9,110118,
2026-04-01,SECTb.ST,SEK,5.12820512820514,237.8,253953,
2026-04-01,STDM.PA,EUR,0.902527075812274,167.7,159971,
2026-04-01,TCFP.PA,EUR,5.71201904006347,266.5,529124,
2026-04-01,THULE.ST,SEK,4.13385826771654,211.6,468138,
2026-04-01,TW.L,GBp,-0.180342651036966,88.56,43834617,
2026-04-01,UNI.MC,EUR,3.64789849325932,2.614,5302855,
2026-04-01,UTG.L,GBp,1.8021978021978,463.2,1976556,
2026-04-01,VOPA.AS,EUR,-0.767590618336886,46.54,121796,
2026-04-01,WALLb.ST,SEK,2.89073983341499,42.0,604181,
2026-04-01,WISEa.L,GBp,1.66112956810631,918.0,1428863,
2026-04-02,ABDN.L,GBp,-1.51438667339727,195.1,3449168,
2026-04-02,ARDS.AS,EUR,0.070077084793271,28.56,253332,
2026-04-02,AXAF.PA,EUR,0.846402788150352,40.51,4414036,
2026-04-02,BALDb.ST,SEK,0.247175141242946,52.69632562,1529506,
2026-04-02,BARN.S,CHF,0.438917337234821,1373,12035,
2026-04-02,BEAN.S,CHF,-2.04236006051437,647.5,23941,
2026-04-02,BMWG.DE,EUR,0.278410528980004,79.24,814601,
2026-04-02,BVI.PA,EUR,0.68597560975611,26.42,719557,
2026-04-02,BWY.L,GBp,0.949367088607595,1914,1094471,
2026-04-02,CAGR.PA,EUR,-1.29674306393245,16.365,5445796,
2026-04-02,CFR.S,CHF,-0.139762403913339,142.9,542245,
2026-04-02,CRDI.MI,EUR,-2.53538652978692,62.66,7039900,
2026-04-02,DPLM.L,GBp,1.05519480519481,6225,367333,
2026-04-02,EMG.L,GBp,-2.06264323911384,256.4,2373891,
2026-04-02,EPIRa.ST,SEK,-2.35393022278268,232.3,834232,
2026-04-02,EVOG.ST,SEK,0.0,604.4,249198,
2026-04-02,GALE.S,CHF,1.59078442128359,92.6,61106,
2026-04-02,GETIb.ST,SEK,-1.0608020698577,191.2,206343,
2026-04-02,GFCP.PA,EUR,1.16026105873821,69.75,188144,
2026-04-02,HBANC.S,CHF,0.576923076923071,209.2,118771,
2026-04-02,IFXGn.DE,EUR,-2.96388542963885,38.96,4726733,
2026-04-02,IMCD.AS,EUR,0.383141762452111,89.08,240631,
2026-04-02,INDUc.ST,SEK,-1.58931977113795,464.4,360146,
2026-04-02,INVP.L,GBp,0.596252129471891,590.5,2481054,
2026-04-02,KGX.DE,EUR,-9.02353966870096,41.74,821284,
2026-04-02,KYGa.I,EUR,-0.221402214022149,67.6,359298,
2026-04-02,NAFG.DE,EUR,-1.87217559715946,152.0,75536,
2026-04-02,NG.L,GBp,2.20162224797219,1323.0,8389300,
2026-04-02,NN.AS,EUR,0.46189376443417,69.6,669191,
2026-04-02,NWG.L,GBp,-1.33744855967079,575.4,25172787,
2026-04-02,PAFR.L,GBp,-3.77604166666666,147.8,9837163,
2026-04-02,PKN.WA,PLN,2.60456565037537,133.94,2412548,
2026-04-02,PLUSP.L,GBp,0.096805421103582,4136,83640,
2026-04-02,REDE.MC,EUR,2.58679373723622,15.07,1452910,
2026-04-02,ROR.L,GBp,-0.124766063630703,320.2,4349305,
2026-04-02,SAABb.ST,SEK,-3.01568154402896,642.0,798306,
2026-04-02,SATG_p.DE,EUR,0.235960358659745,212.4,72153,
2026-04-02,SECTb.ST,SEK,-0.925147182506315,235.6,76973,
2026-04-02,STDM.PA,EUR,0.834824090638048,169.1,72830,
2026-04-02,TCFP.PA,EUR,0.375234521575985,267.5,242275,
2026-04-02,THULE.ST,SEK,-0.189035916824199,211.2,156045,
2026-04-02,TW.L,GBp,-1.18563685636856,84.56,38565896,
2026-04-02,UNI.MC,EUR,-1.53022188217292,2.574,3983176,
2026-04-02,UTG.L,GBp,-0.73402417962003,459.8,1881089,
2026-04-02,VOPA.AS,EUR,0.214868929952732,46.64,84596,
2026-04-02,WALLb.ST,SEK,-1.0952380952381,41.54,287336,
2026-04-02,WISEa.L,GBp,1.68845315904139,933.5,1121490,
2026-04-07,ABDN.L,GBp,-2.33213736545361,190.55,4509337,
2026-04-07,AKRBP.OL,NOK,4.52674897119343,355.6,2623086,
2026-04-07,ARDS.AS,EUR,-0.560224089635855,28.4,186365,
2026-04-07,AXAF.PA,EUR,-0.444334732164897,40.33,4321219,
2026-04-07,BALDb.ST,SEK,0.845368087354692,53.14180354,3745007,
2026-04-07,BARN.S,CHF,-3.71449380917698,1322,16270,
2026-04-07,BEAN.S,CHF,-2.47104247104247,631.5,22763,
2026-04-07,BMWG.DE,EUR,-1.26198889449773,78.24,999957,
2026-04-07,BVI.PA,EUR,-0.302800908402732,26.34,1008987,
2026-04-07,BWY.L,GBp,-2.66457680250784,1863,754044,
2026-04-07,CAGR.PA,EUR,0.305530094714334,16.415,3643933,
2026-04-07,CFR.S,CHF,-1.67949615115466,140.5,702686,
2026-04-07,CRDI.MI,EUR,-0.414937759336096,62.4,6135135,
2026-04-07,DANSKE.CO,DKK,-2.47648902821316,311.1,1766370,
2026-04-07,DEMANT.CO,DKK,-3.11860940695296,189.5,296375,
2026-04-07,DPLM.L,GBp,-0.72289156626506,6180,489605,
2026-04-07,EMG.L,GBp,-0.078003120124801,256.2,3051199,
2026-04-07,EPIRa.ST,SEK,0.817907877744286,234.2,1629292,
2026-04-07,EVOG.ST,SEK,2.51489080079418,619.6,696176,
2026-04-07,GALE.S,CHF,-1.07991360691145,91.6,123699,
2026-04-07,GETIb.ST,SEK,-0.6276150627615,190.0,499007,
2026-04-07,GFCP.PA,EUR,-1.4336917562724,68.75,230628,
2026-04-07,HBANC.S,CHF,-0.38240917782026,208.4,181752,
2026-04-07,IFXGn.DE,EUR,-1.78388090349076,38.265,4438139,
2026-04-07,IMCD.AS,EUR,0.493938033228556,89.52,279161,
2026-04-07,INDUc.ST,SEK,0.473729543496995,466.6,508096,
2026-04-07,INVP.L,GBp,0.254022015241321,592.0,2852697,
2026-04-07,KGX.DE,EUR,-1.17393387637758,41.25,1072212,
2026-04-07,KYGa.I,EUR,0.147928994082853,67.7,281202,
2026-04-07,NAFG.DE,EUR,2.03947368421052,155.1,125053,
2026-04-07,NG.L,GBp,-0.498866213151921,1316.4,6827444,
2026-04-07,NN.AS,EUR,-0.172413793103434,69.48,828330,
2026-04-07,NWG.L,GBp,-1.11226972540841,569.0,14294694,
2026-04-07,PAFR.L,GBp,-0.920162381596762,146.44,5401432,
2026-04-07,PKN.WA,PLN,0.791399133940572,135.0,2702312,
2026-04-07,PLUSP.L,GBp,-0.870406189555126,4100,101345,
2026-04-07,REDE.MC,EUR,0.331785003317843,15.12,1108310,
2026-04-07,ROR.L,GBp,-0.249843847595257,319.4,1888282,
2026-04-07,SAABb.ST,SEK,-2.7570093457944,624.3,2065894,
2026-04-07,SATG_p.DE,EUR,-2.02448210922788,208.1,118280,
2026-04-07,SECTb.ST,SEK,-0.25466893039049,235.0,318431,
2026-04-07,STDM.PA,EUR,-2.24719101123595,165.3,111849,
2026-04-07,TCFP.PA,EUR,-0.971962616822438,264.9,296037,
2026-04-07,THULE.ST,SEK,-0.094696969696964,211.0,347807,
2026-04-07,TW.L,GBp,-1.91579943235573,82.94,27099629,
2026-04-07,UNI.MC,EUR,1.01010101010102,2.6,4746240,
2026-04-07,UTG.L,GBp,-0.739451935624192,456.4,3253081,
2026-04-07,VOPA.AS,EUR,1.15780445969125,47.18,128255,
2026-04-07,WALLb.ST,SEK,-1.39624458353394,40.96,743290,
2026-04-07,WISEa.L,GBp,0.010712372790576,933.6,1427411,
2026-04-08,ABDN.L,GBp,6.27131986355287,202.5,5649440,
2026-04-08,AKRBP.OL,NOK,-9.89876265466818,320.4,3311562,
2026-04-08,ARDS.AS,EUR,4.08450704225352,29.56,386143,
2026-04-08,AXAF.PA,EUR,2.30597570047111,41.26,8684923,
2026-04-08,BALDb.ST,SEK,2.30527418791477,54.36686782,2245215,
2026-04-08,BARN.S,CHF,2.7231467473525,1358,8899,
2026-04-08,BEAN.S,CHF,9.65954077593032,692.5,52392,
2026-04-08,BMWG.DE,EUR,5.34253578732107,82.42,1356193,
2026-04-08,BVI.PA,EUR,3.56871678056189,27.28,1264212,
2026-04-08,BWY.L,GBp,10.5743424584004,2060,1110761,
2026-04-08,CAGR.PA,EUR,5.33049040511727,17.29,8729186,
2026-04-08,CFR.S,CHF,7.90035587188612,151.6,1954626,
2026-04-08,CRDI.MI,EUR,7.88461538461538,67.32,14903146,
2026-04-08,DANSKE.CO,DKK,2.0572163291546,317.5,2207053,
2026-04-08,DEMANT.CO,DKK,1.2137203166227,191.8,806383,
2026-04-08,DPLM.L,GBp,5.17799352750809,6500,467687,
2026-04-08,EMG.L,GBp,2.81030444964871,263.4,2694955,
2026-04-08,EPIRa.ST,SEK,7.00256191289496,250.6,2420529,
2026-04-08,EVOG.ST,SEK,-0.968366688185926,613.6,720534,
2026-04-08,GALE.S,CHF,-0.054585152838425,91.55,103645,
2026-04-08,GETIb.ST,SEK,1.97368421052632,193.75,526663,
2026-04-08,GFCP.PA,EUR,3.92727272727273,71.45,335719,
2026-04-08,HBANC.S,CHF,0.191938579654513,208.8,204547,
2026-04-08,IFXGn.DE,EUR,11.8254279367568,42.79,7103039,
2026-04-08,IMCD.AS,EUR,1.09472743521001,90.5,370149,
2026-04-08,INDUc.ST,SEK,4.39348478354051,487.1,656260,
2026-04-08,INVP.L,GBp,6.08108108108108,628.0,3705193,
2026-04-08,KGX.DE,EUR,8.5090909090909,44.76,782714,
2026-04-08,KYGa.I,EUR,1.32939438700146,68.6,324618,
2026-04-08,NAFG.DE,EUR,9.54223081882657,169.9,248108,
2026-04-08,NG.L,GBp,1.15466423579458,1331.6,12807062,
2026-04-08,NN.AS,EUR,1.52561888313184,70.54,1013811,
2026-04-08,NWG.L,GBp,6.85413005272408,608.0,34132360,
2026-04-08,PAFR.L,GBp,7.21114449603933,157.0,12895363,
2026-04-08,PKN.WA,PLN,-2.84444444444445,131.16,3718714,
2026-04-08,PLUSP.L,GBp,0.926829268292683,4138,102596,
2026-04-08,REDE.MC,EUR,-0.462962962962953,15.05,1532957,
2026-04-08,ROR.L,GBp,5.32247964934252,336.4,2681333,
2026-04-08,SAABb.ST,SEK,1.08921992631749,631.1,1607470,
2026-04-08,SATG_p.DE,EUR,5.81451225372417,220.2,131020,
2026-04-08,SECTb.ST,SEK,2.8936170212766,241.8,178992,
2026-04-08,STDM.PA,EUR,4.77918935269206,173.2,67082,
2026-04-08,TCFP.PA,EUR,2.03850509626275,270.3,396352,
2026-04-08,THULE.ST,SEK,5.30805687203791,222.2,578715,
2026-04-08,TW.L,GBp,6.36604774535809,88.22,72919136,
2026-04-08,UNI.MC,EUR,4.76923076923077,2.724,7067572,
2026-04-08,UTG.L,GBp,2.19106047326906,466.4,4807872,
2026-04-08,VOPA.AS,EUR,-5.04451038575668,44.8,388145,
2026-04-08,WALLb.ST,SEK,2.5390625,42.0,1259888,
2026-04-08,WISEa.L,GBp,3.81319622964867,969.2,1888984,
2026-04-09,ABDN.L,GBp,-1.82716049382716,198.8,2831047,
2026-04-09,AKRBP.OL,NOK,5.49313358302123,338.0,1817720,
2026-04-09,ARDS.AS,EUR,0.0,29.56,236056,
2026-04-09,AXAF.PA,EUR,0.436257876878332,41.44,4327657,
2026-04-09,BALDb.ST,SEK,0.921816319562988,54.86803048,2024381,
2026-04-09,BARN.S,CHF,-0.736377025036819,1348,11243,
2026-04-09,BEAN.S,CHF,-1.5884476534296,681.5,22346,
2026-04-09,BMWG.DE,EUR,-0.048531909730655,82.38,898838,
2026-04-09,BVI.PA,EUR,-1.09970674486804,26.98,873241,
2026-04-09,BWY.L,GBp,-2.52427184466019,2008,790284,
2026-04-09,CAGR.PA,EUR,-0.520532099479467,17.2,4079479,
2026-04-09,CFR.S,CHF,-0.395778364116091,151.0,945023,
2026-04-09,CRDI.MI,EUR,-0.638740344622687,66.89,5976496,
2026-04-09,DANSKE.CO,DKK,1.7007874015748,322.9,1478965,
2026-04-09,DEMANT.CO,DKK,-2.08550573514077,187.8,402516,
